time,temperature,pressure,humidity,particle1,particle2,particle3,speed,rain,direction
2023-12-30 3:01:02,-0.54,875.79,60.14,18,33,36,1.71,0,E
2023-12-30 3:16:02,-0.38,875.75,59.82,17,29,34,1.91,0,E
2023-12-30 3:31:02,-1.08,875.87,62.39,19,31,33,0.42,0,SE
2023-12-30 3:46:02,-0.86,875.83,61.98,19,31,34,0.72,0,SE
2023-12-30 4:01:02,-0.19,875.82,58.68,19,35,37,1.8,0,E
2023-12-30 4:16:02,0.25,875.7,56.01,21,32,34,0.99,0,SE
2023-12-30 4:31:02,0.24,875.35,55.91,16,28,29,1.97,0,SE
2023-12-30 4:46:02,0.16,875.31,55.87,15,22,23,0.99,0,SE
2023-12-30 5:01:02,0.03,875.1,56.46,13,19,19,1.07,0,SE
2023-12-30 5:16:02,0.21,875.17,55.87,11,19,20,1.01,0,SE
2023-12-30 5:31:02,0.3,874.98,55.15,13,19,19,1.4,0,E
2023-12-30 5:46:02,-0.76,874.92,58.78,10,18,19,0.79,0,SE
2023-12-30 6:01:02,-0.99,874.82,60.6,17,25,27,0.79,0,SE
2023-12-30 6:16:02,-1.48,874.77,63.23,14,26,28,0.46,0,SE
2023-12-30 6:31:02,-1.01,874.82,61.91,17,31,33,1.82,0,E
2023-12-30 6:46:02,-1.3,874.86,63.67,18,32,35,1.35,0,SE
2023-12-30 7:01:02,-1.51,875.01,64.65,17,27,28,1.55,0,SE
2023-12-30 7:16:02,-1.87,875.21,66.08,27,40,40,0.62,0,E
2023-12-30 7:31:02,-2.01,875.26,66.84,17,31,32,0.4,0,SE
2023-12-30 7:46:02,-1.62,875.35,65.83,24,37,39,1.42,0,E
2023-12-30 8:01:02,-0.77,875.22,61.59,21,34,40,1.77,0,SE
2023-12-30 8:16:02,-0.31,875.37,59.81,23,33,35,1.6,0,E
2023-12-30 8:31:02,-0.46,875.42,60.54,18,33,35,1.75,0,SE
2023-12-30 8:46:02,-0.05,875.4,57.94,17,30,34,2.07,0,E
2023-12-30 9:01:02,0.1,875.59,57.57,16,25,27,2.55,0,E
2023-12-30 9:16:02,0.24,875.54,56.16,13,21,24,2.61,0,E
2023-12-30 9:31:02,-0.15,875.68,58.15,28,39,41,0.61,0,SE
2023-12-30 9:46:02,-0.32,875.8,60,39,60,65,0,0,
2023-12-30 10:01:01,0.7,875.91,57.54,26,44,47,0,0,
2023-12-30 10:16:01,0.73,875.96,58.17,22,36,39,0,0,
2023-12-30 10:31:01,0.57,876.07,58.54,30,52,53,0.01,0,SW
2023-12-30 10:46:01,0.9,876.12,59.38,33,53,55,0,0,
2023-12-30 11:01:01,1.78,876.19,55.28,22,36,39,0.28,0,SW
2023-12-30 11:16:01,1.81,876.2,54.42,20,32,34,0.28,0,SW
2023-12-30 11:31:01,2.14,876.21,54.11,24,37,40,0.84,0,SW
2023-12-30 11:46:01,2.38,876.2,54.33,29,46,46,0.38,0,SW
2023-12-30 12:01:01,2.87,875.99,53.58,30,49,52,0.83,0,SW
2023-12-30 12:16:01,3.08,875.89,52.45,27,45,47,1,0,SW
2023-12-30 12:31:01,3.3,875.69,51.77,33,56,61,0.92,0,SW
2023-12-30 12:46:01,3.21,875.59,53.52,44,78,83,2.02,0,W
2023-12-30 13:01:01,3.42,875.51,52.71,40,69,74,1.73,0,S
2023-12-30 13:16:01,3.39,875.44,53.14,39,63,66,2.08,0,SW
2023-12-30 13:31:01,3.23,875.25,53.93,49,77,82,1.65,0,SW
2023-12-30 13:46:01,3.63,875.09,55,61,101,106,1.66,0,S
2023-12-30 14:01:01,3.79,874.94,56.03,69,116,123,1.84,0,SW
2023-12-30 14:16:01,3.77,874.83,53.92,64,102,108,1.67,0,S
2023-12-30 14:31:01,4.17,874.74,53.08,67,105,110,1.15,0,SW
2023-12-30 14:46:01,4.3,874.59,51.37,57,102,111,1.18,0,SW
2023-12-30 15:01:01,4.17,874.45,50.98,61,98,104,1.21,0,SW
2023-12-30 15:16:01,3.98,874.41,50.53,54,94,98,0.8,0,SW
2023-12-30 15:31:01,4.14,874.32,50.86,55,95,104,0.6,0,SW
2023-12-30 15:46:01,4.37,874.24,50.12,55,91,95,0.18,0,SW
2023-12-30 16:01:01,4.69,874.18,49.68,54,85,93,0.42,0,SW
2023-12-30 16:16:01,4.63,873.97,49.38,57,95,100,0.46,0,S
2023-12-30 16:31:01,4.63,874.05,48.72,58,101,106,0.73,0,SW
2023-12-30 16:46:01,4.39,873.98,48.64,60,99,104,0.51,0,SW
2023-12-30 17:01:01,4.2,873.95,48.96,63,106,119,0,0,
2023-12-30 17:16:01,4.27,873.89,49.31,63,100,104,0.28,0,SW
2023-12-30 17:31:01,3.46,874.04,52.77,58,103,106,0,0,SE
2023-12-30 17:46:01,2.26,874.06,56.46,58,105,107,0.26,0,S
2023-12-30 18:01:01,1.75,874.01,57.38,54,95,100,0,0,
2023-12-30 18:16:01,1.84,873.97,57.12,57,101,107,0,0,
2023-12-30 18:31:01,1.88,873.95,56.51,59,105,114,0.32,0,SE
2023-12-30 18:46:01,2.08,873.99,55.41,65,106,113,0.03,0,S
2023-12-30 19:01:01,1.27,874,57.74,64,102,111,0,0,S
2023-12-30 19:16:01,1.25,874.05,57.26,62,103,112,0,0,
2023-12-30 19:31:01,0.69,873.9,56.81,40,68,69,0,0,
2023-12-30 19:46:01,0.41,873.88,62.98,79,133,142,0,0,
2023-12-30 20:01:01,0.32,873.86,65.88,87,148,160,0,0,SE
2023-12-30 20:16:01,0.05,873.69,67.6,91,157,166,0,0,
2023-12-30 20:31:01,0.17,873.76,68,85,149,158,0,0,
2023-12-30 20:46:01,0.13,873.7,67.7,81,140,160,0,0,
2023-12-30 21:01:01,1.1,873.61,63.7,85,157,173,0.72,0,SE
2023-12-30 21:16:01,1.19,873.65,62.44,64,104,106,1.37,0,E
2023-12-30 21:31:01,0.26,873.62,66.62,72,128,131,0.04,0,SW
2023-12-30 21:46:01,-0.37,873.61,67.96,72,120,129,0,0,
2023-12-30 22:01:01,-0.71,873.55,68.38,67,111,122,0,0,
2023-12-30 22:16:01,-0.38,873.62,67.05,63,105,114,0,0,
2023-12-30 22:31:01,-0.28,873.71,66.38,72,119,123,0,0,
2023-12-30 22:46:01,0.28,873.77,65.86,75,127,131,0,0,
2023-12-30 23:01:01,0.05,873.66,66.01,71,113,120,0.32,0,SE
2023-12-30 23:16:01,0.42,873.68,65.19,71,124,133,1.1,0,SE
2023-12-30 23:31:01,-0.16,873.58,65.94,66,117,120,0.18,0,SE
2023-12-30 23:46:01,-0.35,873.64,68.1,65,107,115,0.79,0,SE
2023-12-31 0:01:01,0.09,873.59,65.76,58,103,111,1.43,0,E
2023-12-31 0:16:01,0.95,873.45,60.72,48,84,86,3.66,0,NE
2023-12-31 0:31:01,0.83,873.47,61.09,50,90,97,2.84,0,E
2023-12-31 0:46:01,0.9,873.4,61,48,87,95,1.99,0,E
2023-12-31 1:01:01,0.35,873.32,62.87,47,83,89,1.11,0,SE
2023-12-31 1:16:01,-0.33,873.32,65.02,50,78,86,0.8,0,SE
2023-12-31 1:31:01,-0.83,873.3,68.32,50,86,92,0,0,
2023-12-31 1:46:01,-0.94,873.13,68.12,51,87,90,0.28,0,SE
2023-12-31 2:01:01,-1.1,873.19,68.62,53,98,105,0,0,
2023-12-31 2:16:01,-1.28,873.21,69.48,49,81,81,0.06,0,SE
2023-12-31 2:31:01,-1.6,873.24,71.34,55,93,99,0.08,0,SE
2023-12-31 2:46:01,-0.87,873.19,68.14,55,95,99,1.1,0,SE
2023-12-31 3:01:01,-1.63,873.29,71.61,53,97,104,0,0,
2023-12-31 3:16:01,-1.74,873.25,71.77,56,92,96,0,0,
2023-12-31 3:31:01,-1.84,873.05,72.33,55,93,105,0,0,SW
2023-12-31 3:46:01,-1.37,872.92,70.04,55,93,102,0,0,
2023-12-31 4:01:01,-1.93,872.83,71.69,55,97,110,0,0,
2023-12-31 4:16:01,-1.78,872.71,71.13,55,102,111,0,0,
2023-12-31 4:31:01,-2.19,872.7,73.06,55,101,113,0,0,
2023-12-31 4:46:01,-0.55,872.52,66.02,39,71,74,1.18,0,E
2023-12-31 5:01:01,-0.63,872.39,65.29,33,65,68,1.68,0,SE
2023-12-31 5:16:01,-0.68,872.26,65.82,37,70,75,1.04,0,SE
2023-12-31 5:31:01,-0.67,872.3,65.55,33,61,69,1.37,0,SE
2023-12-31 5:46:01,-1.08,872.41,67.93,41,72,77,1.41,0,E
2023-12-31 6:01:01,-1.05,872.32,67.28,45,77,81,1.23,0,SE
2023-12-31 6:16:01,-1.36,872.26,68.88,46,77,82,1.13,0,E
2023-12-31 6:31:01,-1.84,872.29,70.34,45,76,88,0.76,0,SE
2023-12-31 6:46:01,-1.6,872.31,70.46,49,89,97,1.28,0,SE
2023-12-31 7:01:00,-1.96,872.36,71.67,48,83,97,2.12,0,E
2023-12-31 7:16:00,-1.29,872.35,69.07,48,79,81,1.26,0,E
2023-12-31 7:31:00,-1.48,872.51,69.44,43,72,81,1.45,0,E
2023-12-31 7:46:00,-1.58,872.47,70.72,44,77,84,1.58,0,E
2023-12-31 8:01:00,-1.6,872.56,70.32,42,66,69,1.52,0,E
2023-12-31 8:16:00,-2.28,872.73,72.74,45,77,83,1.2,0,SE
2023-12-31 8:31:00,-2.15,872.78,73.07,51,89,97,0.11,0,SE
2023-12-31 8:46:00,-2.49,872.76,73.91,53,88,99,0,0,
2023-12-31 9:01:00,-1.76,872.74,72.32,57,97,102,0.45,0,SE
2023-12-31 9:16:00,-1.31,872.79,70.71,50,86,91,0,0,
2023-12-31 9:31:00,-0.97,872.94,69.76,61,103,116,0.12,0,S
2023-12-31 9:46:00,0.01,873,64.61,49,86,99,0.4,0,SE
2023-12-31 10:01:00,0.01,873,65.43,51,85,94,0,0,
2023-12-31 10:16:00,0.19,872.95,64.11,60,105,113,0,0,
2023-12-31 10:31:00,0.88,872.99,62.92,52,92,100,0,0,
2023-12-31 10:46:00,0.89,873.07,62.61,51,87,91,0.1,0,SW
2023-12-31 11:01:00,1.51,873.04,61.58,58,102,106,0.02,0,SW
2023-12-31 11:16:00,2.21,873.02,59.85,48,86,90,0.16,0,SW
2023-12-31 11:31:00,2.48,872.97,59.33,53,92,101,0.79,0,SW
2023-12-31 11:46:00,2.69,872.95,58.61,51,93,96,0.76,0,SW
2023-12-31 12:01:00,2.64,872.71,57.5,73,125,129,0.2,0,SW
2023-12-31 12:16:00,3.11,872.57,57.49,62,116,121,0.25,0,SW
2023-12-31 12:31:00,3.58,872.54,55.87,79,138,147,0.37,0,SW
2023-12-31 12:46:00,3.84,872.37,54.2,91,145,158,0.87,0,SW
2023-12-31 13:01:00,3.94,872.24,56.92,92,163,176,0.66,0,S
2023-12-31 13:16:00,3.71,872.12,57.6,82,138,152,0.65,0,W
2023-12-31 13:31:00,4.14,871.89,55.33,79,142,149,0.44,0,SW
2023-12-31 13:46:00,4.98,871.68,53.04,80,137,142,0.74,0,SW
2023-12-31 14:01:00,4.93,871.5,53.75,70,129,132,0.79,0,SW
2023-12-31 14:16:00,4.82,871.32,54.29,67,121,134,0.96,0,S
2023-12-31 14:31:00,4.41,871.2,55.76,73,128,139,1.26,0,W
2023-12-31 14:46:00,4.31,871.19,56.56,94,164,174,1.5,0,SW
2023-12-31 15:01:00,4.25,871.24,57.16,94,165,174,1.16,0,S
2023-12-31 15:16:00,4.46,871.17,57.88,94,168,176,1.09,0,S
2023-12-31 15:31:00,4.35,871.07,56.91,89,152,159,0.81,0,S
2023-12-31 15:46:00,4.27,871.16,56.69,84,145,155,1.06,0,S
2023-12-31 16:01:00,3.43,871.27,58.4,88,149,153,0.6,0,SW
2023-12-31 16:16:00,3.36,871.37,58.38,81,142,160,0.64,0,SW
2023-12-31 16:31:00,3.08,871.26,59.3,85,152,171,0.2,0,SW
2023-12-31 16:46:00,3.16,871.33,59.29,92,164,175,0,0,
2023-12-31 17:01:00,2.98,871.29,60.04,81,151,162,0,0,
2023-12-31 17:16:00,2.81,871.26,60.94,89,156,168,0.17,0,S
2023-12-31 17:31:00,2.16,871.28,63.17,96,170,181,0.06,0,S
2023-12-31 17:46:00,1.78,871.21,64.01,94,164,185,0.4,0,SW
2023-12-31 18:01:00,1.22,871.19,65.72,97,178,200,0,0,
2023-12-31 18:16:00,1.03,871.25,67.52,101,181,192,0.12,0,W
2023-12-31 18:31:00,1.49,871.33,66.94,103,188,202,0.05,0,W
2023-12-31 18:46:00,1.43,871.17,66.85,143,276,308,0.08,0,W
2023-12-31 19:01:00,0.97,871.31,69.78,280,619,720,0.06,0,W
2023-12-31 19:16:00,0.81,871.33,70.49,161,301,346,0,0,
2023-12-31 19:31:00,2.28,871.21,65.18,128,231,248,3.4,0,NE
2023-12-31 19:46:00,2.19,871.31,64.24,116,209,221,3.87,0,E
2023-12-31 20:01:00,1.93,871.26,64.79,108,196,208,2.37,0,SE
2023-12-31 20:16:00,1.49,871.35,65.54,108,194,202,1.85,0,S
2023-12-31 20:31:00,0.26,871.49,69.82,102,183,206,0,0,
2023-12-31 20:46:00,-0.06,871.66,71.86,127,222,252,0.08,0,SE
2023-12-31 21:01:00,-0.41,871.74,73.46,125,228,240,0,0,
2023-12-31 21:16:00,-0.43,871.71,75.26,131,234,252,0,0,
2023-12-31 21:31:00,-0.32,871.66,74.48,139,244,271,0,0,
2023-12-31 21:46:00,0.3,871.62,73.85,172,307,343,0.19,0,S
2023-12-31 22:01:00,0.31,871.75,73.75,176,322,359,0.88,0,S
2023-12-31 22:16:00,-0.24,871.75,74.76,174,309,352,0,0,
2023-12-31 22:31:00,-0.09,871.59,71.77,128,221,241,0.66,0,SE
2023-12-31 22:46:00,0.12,871.61,70.56,148,282,316,0.71,0,SE
2023-12-31 23:01:00,-0.81,871.65,74.37,145,265,290,0,0,
2023-12-31 23:16:00,-1.18,871.73,77.91,140,254,279,0,0,
2023-12-31 23:31:00,-0.5,871.85,75.39,137,249,267,1.53,0,E
2023-12-31 23:46:00,-1.04,871.9,77.28,131,245,274,1.34,0,SE
2024-01-01 0:01:00,-0.92,871.97,77.19,129,233,262,1.12,0,SE
2024-01-01 0:16:00,-0.62,871.92,76.65,127,226,243,0.78,0,SE
2024-01-01 0:31:00,0.16,872,72.51,139,251,264,2.97,0,E
2024-01-01 0:46:00,0.07,871.99,72.35,113,213,239,1.69,0,SE
2024-01-01 1:01:00,0.04,871.87,72.91,109,195,210,1.06,0,SE
2024-01-01 1:16:00,0.05,871.96,72.65,95,169,183,1.69,0,SE
2024-01-01 1:31:00,-0.66,872,75.13,104,192,210,0.16,0,S
2024-01-01 1:45:59,-0.4,872.07,75.02,103,194,207,0.69,0,SE
2024-01-01 2:00:59,-0.96,872.06,76.74,107,199,214,1.14,0,E
2024-01-01 2:15:59,-1.21,872.15,78.67,99,177,191,0.08,0,E
2024-01-01 2:30:59,-0.62,872.1,76.15,101,192,204,0.89,0,E
2024-01-01 2:45:59,0.31,872.14,71.29,93,185,198,3.49,0,E
2024-01-01 3:00:59,0.39,872.01,69.73,82,150,161,2.57,0,SE
2024-01-01 3:15:59,-0.54,872.15,72.24,77,138,153,0.27,0,SE
2024-01-01 3:30:59,-0.65,872.27,71.5,61,106,114,1.23,0,SE
2024-01-01 3:45:59,-1.15,872.34,73.54,60,108,118,0.57,0,SE
2024-01-01 4:00:59,-1.12,872.31,73.64,58,106,108,1.02,0,SE
2024-01-01 4:15:59,-0.68,872.21,70.49,52,98,105,1.43,0,SE
2024-01-01 4:30:59,-1.39,872.14,73.14,53,102,111,0.04,0,SE
2024-01-01 4:45:59,-0.42,872.19,69.7,53,98,103,0.86,0,SE
2024-01-01 5:00:59,-0.52,872.25,69.76,56,97,101,0.69,0,SE
2024-01-01 5:15:59,-1.63,872.3,74.82,56,101,116,1.28,0,SE
2024-01-01 5:30:59,-1.96,872.42,75.3,49,91,95,0.34,0,SE
2024-01-01 5:45:59,-1.79,872.49,73.95,56,103,107,0.05,0,SE
2024-01-01 6:00:59,-2.07,872.6,75.52,59,109,118,0.33,0,SE
2024-01-01 6:15:59,-1.09,872.53,74.38,73,147,161,0.05,0,SE
2024-01-01 6:30:59,-0.09,872.67,68.42,69,122,135,2.89,0,E
2024-01-01 6:45:59,-0.43,872.61,67.74,45,87,102,2.52,0,E
2024-01-01 7:00:59,-0.25,872.73,66.52,48,85,88,3.78,0,NE
2024-01-01 7:15:59,-0.2,873.04,66.33,51,86,92,0.98,0,SW
2024-01-01 7:30:59,-1.27,873.08,70.39,48,82,91,0.17,0,S
2024-01-01 7:45:59,-1.96,873.31,73.88,47,86,94,0.28,0,S
2024-01-01 8:00:59,-1.93,873.41,74.26,51,95,100,0.5,0,SE
2024-01-01 8:15:59,-1.88,873.47,73.98,45,82,95,1.09,0,SE
2024-01-01 8:30:59,-1.91,873.46,73.8,48,81,95,0.65,0,SE
2024-01-01 8:45:59,-1.82,873.44,73.56,48,83,89,0.94,0,SE
2024-01-01 9:00:59,-1.83,873.65,73.68,44,78,84,0.13,0,SE
2024-01-01 9:15:59,-1.54,873.61,73.04,43,78,88,1.47,0,SE
2024-01-01 9:30:59,-1.52,873.63,72.67,42,81,86,0.94,0,SE
2024-01-01 9:45:59,-0.42,873.61,69.44,40,73,77,0.06,0,SE
2024-01-01 10:00:59,-0.03,873.69,67.1,40,72,77,0,0,
2024-01-01 10:15:59,-0.03,873.69,66.09,43,74,81,0,0,
2024-01-01 10:30:59,0.68,873.73,65.06,49,83,94,0,0,
2024-01-01 10:45:59,1.46,873.76,62.53,41,79,88,0,0,
2024-01-01 11:00:59,1.87,873.85,60.97,43,76,77,0,0,
2024-01-01 11:15:59,2.58,874.06,57.79,44,78,85,0.37,0,SW
2024-01-01 11:30:59,3,873.95,56.39,39,74,82,0.21,0,SW
2024-01-01 11:45:59,3.42,873.82,57.55,53,88,97,0.63,0,SW
2024-01-01 12:00:59,3.93,873.81,57.48,61,114,118,0.65,0,SW
2024-01-01 12:15:59,4.17,873.75,56.85,75,141,148,0.69,0,SW
2024-01-01 12:30:59,3.85,873.68,58.77,83,144,155,1,0,W
2024-01-01 12:45:59,4.96,873.5,53.25,69,123,134,0.89,0,SW
2024-01-01 13:00:59,4.96,873.39,55.32,76,143,158,1.35,0,W
2024-01-01 13:15:59,4.68,873.32,54.18,64,115,124,1.07,0,W
2024-01-01 13:30:59,4.39,873.21,54.12,63,113,127,1.03,0,W
2024-01-01 13:45:59,4.52,873.11,54.54,70,127,134,0.98,0,W
2024-01-01 14:00:59,4.32,872.93,55.81,71,125,141,1.11,0,W
2024-01-01 14:15:59,4.29,872.89,57.22,92,164,178,1.33,0,SW
2024-01-01 14:30:59,4.47,872.82,56.33,98,185,199,1.61,0,S
2024-01-01 14:45:59,4.75,872.67,55.72,95,183,202,1.07,0,SE
2024-01-01 15:00:59,5.01,872.56,54.04,92,170,189,0.88,0,SW
2024-01-01 15:15:59,5.73,872.53,51.1,81,143,153,1.25,0,SW
2024-01-01 15:30:59,5.49,872.57,50.61,58,107,113,1.61,0,SW
2024-01-01 15:45:59,5.4,872.5,53.18,84,142,151,0.73,0,S
2024-01-01 16:00:59,5.07,872.62,54.09,82,150,163,0.56,0,W
2024-01-01 16:15:59,4.92,872.46,53.81,72,131,148,0.7,0,S
2024-01-01 16:30:59,4.69,872.57,54.75,81,145,162,0.25,0,S
2024-01-01 16:45:59,4.25,872.62,57.97,82,148,162,0.15,0,W
2024-01-01 17:00:59,4.16,872.6,57.92,80,146,169,0.01,0,S
2024-01-01 17:15:59,3.59,872.6,59.42,88,160,172,0.51,0,SW
2024-01-01 17:30:59,2.97,872.59,61.43,80,152,166,0,0,
2024-01-01 17:45:59,2.52,872.75,62.38,88,155,161,0.22,0,SW
2024-01-01 18:00:59,2.24,872.71,64.16,92,163,181,0.16,0,SW
2024-01-01 18:15:59,2.7,872.69,62.9,88,168,180,1.64,0,E
2024-01-01 18:30:59,2.7,872.86,63.81,100,179,190,0.44,0,SW
2024-01-01 18:45:59,2.93,872.85,61.59,93,170,187,1.51,0,E
2024-01-01 19:00:59,2.57,873.02,63.51,90,166,186,1.49,0,W
2024-01-01 19:15:59,2.54,873.15,65.74,98,184,205,1.71,0,W
2024-01-01 19:30:59,1.09,873.3,70.06,105,191,212,0.12,0,S
2024-01-01 19:45:59,1.31,873.32,67.96,95,176,195,0,0,
2024-01-01 20:00:59,0.67,873.32,70.34,97,178,197,0,0,
2024-01-01 20:15:59,0.76,873.39,70.92,102,181,203,0,0,
2024-01-01 20:30:59,0.65,873.3,72.24,103,187,227,0.44,0,SE
2024-01-01 20:45:59,0.38,873.29,73.19,103,188,193,0,0,
2024-01-01 21:00:59,1.81,873.35,63.16,58,104,117,1.53,0,S
2024-01-01 21:15:59,1.73,873.64,66.75,95,171,184,0.44,0,S
2024-01-01 21:30:59,0.83,873.73,69.65,113,207,227,0.37,0,S
2024-01-01 21:45:59,0.38,873.78,71.5,88,159,181,0.37,0,S
2024-01-01 22:00:59,-0.09,873.82,73.96,93,166,184,0,0,
2024-01-01 22:15:59,0.24,873.8,73.72,90,157,176,0,0,
2024-01-01 22:30:59,1.33,873.87,69.19,88,169,180,0.61,0,SE
2024-01-01 22:45:58,0.82,873.72,71.54,93,156,162,0,0,
2024-01-01 23:00:58,0.82,873.75,71.59,89,164,171,0,0,
2024-01-01 23:15:58,0.2,873.64,74.22,88,158,183,0,0,
2024-01-01 23:30:58,0.19,873.67,73.8,97,171,181,0,0,
2024-01-01 23:45:58,0.65,873.68,73.05,89,166,185,1.08,0,E
2024-01-02 0:00:58,-0.24,873.71,75.26,90,165,178,0.28,0,E
2024-01-02 0:15:58,-0.85,873.72,77.13,84,153,164,0,0,
2024-01-02 0:30:58,0.19,873.68,71.97,55,101,108,0.62,0,SE
2024-01-02 0:45:58,-0.33,873.55,73.45,59,102,115,0.48,0,SE
2024-01-02 1:00:58,-0.7,873.54,75.09,65,117,130,0.24,0,S
2024-01-02 1:15:58,-0.81,873.57,75.93,74,132,148,0,0,
2024-01-02 1:30:58,-0.4,873.46,74.61,77,146,156,0.73,0,SE
2024-01-02 1:45:58,-0.75,873.49,75.69,81,145,158,0,0,
2024-01-02 2:00:58,-0.76,873.38,75.71,78,143,159,0.42,0,SE
2024-01-02 2:15:58,-0.72,873.35,75.4,71,138,152,0.61,0,SE
2024-01-02 2:30:58,-0.28,873.26,73.09,64,118,128,1.11,0,SE
2024-01-02 2:45:58,0.41,873.2,70.08,61,114,125,2.21,0,E
2024-01-02 3:00:58,-0.05,873.19,70.97,58,106,111,1.53,0,SE
2024-01-02 3:15:58,-0.7,873.34,73.3,55,102,111,1.49,0,E
2024-01-02 3:30:58,-1.26,873.37,75.91,56,104,109,0.08,0,S
2024-01-02 3:45:58,-1.07,873.39,75.9,60,117,129,0.54,0,SE
2024-01-02 4:00:58,-0.33,873.3,72.82,53,98,114,0.83,0,SE
2024-01-02 4:15:58,0.56,873.24,67.9,41,83,87,2.39,0,E
2024-01-02 4:30:58,0.45,873.23,67.06,34,64,69,4.18,0,E
2024-01-02 4:45:58,0.38,873.06,66.87,32,62,64,4.84,0,E
2024-01-02 5:00:58,0.42,873.01,67.21,34,62,66,6.15,0,NE
2024-01-02 5:15:58,0.24,872.85,65.71,28,54,59,2.55,0,SE
2024-01-02 5:30:58,0.11,872.76,64.2,23,37,39,2.01,0,E
2024-01-02 5:45:58,0.61,872.71,62.76,24,44,46,4.13,0,E
2024-01-02 6:00:58,0.51,872.5,60.63,17,31,38,3.7,0,NE
2024-01-02 6:15:58,0.7,872.39,60.83,22,36,39,5.67,0,NE
2024-01-02 6:30:58,-0.4,872.41,66.73,27,50,54,1.39,0,SW
2024-01-02 6:45:58,-1.35,872.53,71.8,31,58,66,0,0,
2024-01-02 7:00:58,-1.81,872.54,74.89,38,70,81,0.38,0,SE
2024-01-02 7:15:58,-2.12,872.66,76.79,44,81,81,0.07,0,S
2024-01-02 7:30:58,-2.44,872.62,78.33,55,95,106,0,0,
2024-01-02 7:45:58,-2.1,872.69,78.28,63,125,137,0.44,0,SE
2024-01-02 8:00:58,-2.53,872.72,79.91,65,123,137,0.46,0,S
2024-01-02 8:15:58,-2.06,872.73,79.08,62,123,140,0.15,0,SE
2024-01-02 8:30:58,-1.37,872.77,76.87,61,119,127,0.52,0,SE
2024-01-02 8:45:58,-1.97,872.88,77.69,46,89,99,0.41,0,S
2024-01-02 9:00:58,-1.89,872.99,77.69,53,105,115,0.99,0,S
2024-01-02 9:15:58,-1.58,873.1,77.12,58,107,115,0.14,0,S
2024-01-02 9:30:58,-0.77,873.02,73.8,48,85,88,0.18,0,SE
2024-01-02 9:45:58,-0.75,873.02,73.31,49,84,93,0,0,
2024-01-02 10:00:58,-0.04,873.08,71.13,58,106,111,0.07,0,S
2024-01-02 10:15:58,0.41,872.93,69.64,58,108,123,0.4,0,SE
2024-01-02 10:30:58,0.39,873.01,69.24,41,77,83,0,0,
2024-01-02 10:45:58,0.67,873.11,67.25,49,86,87,0.55,0,SW
2024-01-02 11:00:58,0.91,872.95,66.15,45,82,90,1.06,0,SW
2024-01-02 11:15:58,1.51,872.89,64.63,47,93,99,0.6,0,SW
2024-01-02 11:30:58,2.05,872.81,64.57,53,97,107,0.37,0,SW
2024-01-02 11:45:58,2.27,872.79,65.62,66,113,124,0.35,0,W
2024-01-02 12:00:58,2.66,872.66,65.76,87,159,173,0.69,0,S
2024-01-02 12:15:58,2.82,872.38,64.55,84,147,159,0.52,0,S
2024-01-02 12:30:58,3.13,872.28,63.6,83,156,173,0.34,0,W
2024-01-02 12:45:58,3.81,872.06,62.29,81,156,169,0.72,0,SW
2024-01-02 13:00:58,4.13,871.8,60.71,88,152,163,0.6,0,SW
2024-01-02 13:15:58,4.29,871.75,61.16,92,168,178,1.46,0,SW
2024-01-02 13:30:58,3.98,871.53,61.59,93,179,195,1.39,0,SW
2024-01-02 13:45:58,3.86,871.36,62.31,90,164,173,1.36,0,SW
2024-01-02 14:00:58,3.42,871.21,63.62,98,185,195,1.24,0,SW
2024-01-02 14:15:58,3.07,870.89,63.73,92,175,200,0.73,0,SW
2024-01-02 14:30:58,3.22,870.73,63.56,95,174,191,0.63,0,SW
2024-01-02 14:45:58,2.98,870.65,64.18,93,172,187,0.75,0,S
2024-01-02 15:00:58,3.04,870.55,63.04,89,166,183,0.82,0,SW
2024-01-02 15:15:58,3.13,870.44,63.46,88,164,176,0.6,0,SW
2024-01-02 15:30:58,3.15,870.28,63.01,84,170,192,0.97,0,SW
2024-01-02 15:45:58,3.67,870.08,61.13,114,205,218,0.81,0,SE
2024-01-02 16:00:58,4.09,870,60.74,86,166,180,0.42,0,SW
2024-01-02 16:15:58,3.8,869.93,61.37,88,162,174,0.58,0,SW
2024-01-02 16:30:58,3.85,869.92,62.39,99,177,198,0.15,0,S
2024-01-02 16:45:58,3.65,870,63.59,101,183,197,0,0,
2024-01-02 17:00:58,3.24,869.91,64.52,110,193,209,0,0,
2024-01-02 17:15:58,2.55,870,66.81,107,201,215,0,0,
2024-01-02 17:30:58,2.18,869.86,67.87,110,208,219,0,0,
2024-01-02 17:45:58,1.97,869.89,68.47,111,210,239,0,0,
2024-01-02 18:00:58,1.29,869.82,70.88,106,202,214,0,0,
2024-01-02 18:15:58,0.88,869.75,72.8,116,219,248,0,0,
2024-01-02 18:30:58,1.41,869.7,71.05,114,213,231,0.01,0,SW
2024-01-02 18:45:58,1.47,869.61,70.98,111,203,233,0.26,0,SW
2024-01-02 19:00:58,0.89,869.64,71.98,112,209,224,0,0,
2024-01-02 19:15:58,0.67,869.72,72.67,91,172,191,0,0,
2024-01-02 19:30:58,0.25,869.62,75.17,126,245,263,0.25,0,E
2024-01-02 19:45:57,-0.03,869.68,76.74,122,210,237,0,0,
